date,traffic_source,search_engine,adv_engine,visits,users,avg_visit_duration_sec,bounce_rate,goal_conversion_rate
2026-03-29,Direct traffic,,,4.0,3.0,109.0,25.0,25.0
2026-04-03,Search engine traffic,"Yandex, search results",,4.0,3.0,248.5,0.0,0.0
2026-04-04,Direct traffic,,,4.0,4.0,84.0,25.0,0.0
2026-04-04,Search engine traffic,"Yandex, search results",,4.0,4.0,168.5,0.0,0.0
2026-04-06,Link traffic,,,4.0,4.0,145.0,0.0,0.0
2026-04-06,Ad traffic,,Yandex: Direct,4.0,4.0,504.75,0.0,0.0
2026-04-07,Search engine traffic,"Google, search results",,4.0,4.0,128.0,0.0,0.0
2026-04-11,Direct traffic,,,4.0,3.0,774.0,0.0,0.0
2026-04-13,Search engine traffic,"Yandex, search results",,4.0,3.0,592.25,0.0,0.0
2026-04-14,Search engine traffic,"Yandex, search results",,4.0,4.0,456.0,0.0,0.0
2026-04-19,Ad traffic,,Yandex.Direct: Undetermined,4.0,2.0,11.75,25.0,0.0
2026-04-20,Social network traffic,,,4.0,4.0,278.25,25.0,0.0
2026-04-27,Link traffic,,,4.0,4.0,550.75,0.0,25.0
2026-04-27,Ad traffic,,Yandex.Direct: Undetermined,4.0,4.0,37.0,50.0,0.0
2026-04-28,Link traffic,,,4.0,4.0,378.5,25.0,0.0
2026-05-03,Internal traffic,,,4.0,4.0,277.5,0.0,0.0
2025-04-04,Internal traffic,,,3.0,1.0,1439.33333333,0.0,0.0
2025-04-14,Search engine traffic,"Yandex, search results",,3.0,3.0,809.33333333,0.0,0.0
2025-04-18,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,9.66666667,33.33333333,0.0
2025-04-20,Internal traffic,,,3.0,3.0,10.33333333,33.33333333,0.0
2025-04-27,Internal traffic,,,3.0,3.0,60.0,0.0,0.0
2025-04-27,Direct traffic,,,3.0,3.0,890.0,0.0,33.33333333
2025-04-28,Internal traffic,,,3.0,3.0,579.33333333,0.0,0.0
2025-04-28,Search engine traffic,"Yandex, search results",,3.0,3.0,5.0,66.66666667,0.0
2025-05-01,Internal traffic,,,3.0,3.0,42.33333333,33.33333333,0.0
2025-05-02,Direct traffic,,,3.0,3.0,58.66666667,0.0,0.0
2025-05-05,Search engine traffic,"Google, search results",,3.0,1.0,26.33333333,0.0,0.0
2025-05-06,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,561.33333333,0.0,0.0
2025-05-08,Direct traffic,,,3.0,3.0,16.0,0.0,0.0
2025-05-10,Ad traffic,,Yandex: Direct,3.0,3.0,327.0,0.0,0.0
2025-05-13,,,,3.0,3.0,0.0,100.0,0.0
2025-05-16,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,79.0,0.0,0.0
2025-05-19,Search engine traffic,"Google, search results",,3.0,3.0,447.66666667,0.0,0.0
2025-05-21,Direct traffic,,,3.0,3.0,64.33333333,0.0,0.0
2025-05-21,Ad traffic,,Yandex.Direct: Undetermined,3.0,1.0,0.0,100.0,0.0
2025-05-22,Search engine traffic,"Google, search results",,3.0,1.0,429.66666667,66.66666667,0.0
2025-05-23,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,21.33333333,33.33333333,0.0
2025-05-24,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,26.33333333,0.0,0.0
2025-05-26,Direct traffic,,,3.0,3.0,11.0,33.33333333,0.0
2025-05-26,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,5.0,66.66666667,0.0
2025-05-28,,,,3.0,3.0,0.0,100.0,0.0
2025-05-29,Search engine traffic,"Yandex, search results",,3.0,3.0,473.66666667,0.0,0.0
2025-06-03,Link traffic,,,3.0,3.0,89.66666667,0.0,0.0
2025-06-03,Search engine traffic,"Yandex, search results",,3.0,3.0,16.0,33.33333333,0.0
2025-06-03,Search engine traffic,"Google, search results",,3.0,2.0,479.66666667,0.0,0.0
2025-06-07,Internal traffic,,,3.0,2.0,228.66666667,33.33333333,0.0
2025-06-08,Direct traffic,,,3.0,3.0,179.0,0.0,0.0
2025-06-09,Internal traffic,,,3.0,3.0,50.0,0.0,0.0
2025-06-10,Direct traffic,,,3.0,2.0,70.33333333,0.0,0.0
2025-06-10,Link traffic,,,3.0,3.0,426.66666667,0.0,0.0
2025-06-11,Link traffic,,,3.0,3.0,435.66666667,0.0,0.0
2025-06-11,Search engine traffic,"Google, search results",,3.0,3.0,17.66666667,0.0,0.0
2025-06-12,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,15.33333333,0.0,0.0
2025-06-12,,,,3.0,3.0,0.0,100.0,0.0
2025-06-15,Search engine traffic,"Yandex, search results",,3.0,3.0,559.66666667,33.33333333,0.0
2025-06-15,,,,3.0,3.0,0.0,100.0,0.0
2025-06-16,Search engine traffic,"Google, search results",,3.0,1.0,14.66666667,0.0,0.0
2025-06-18,Link traffic,,,3.0,2.0,17.66666667,33.33333333,0.0
2025-06-18,Search engine traffic,"Google, search results",,3.0,2.0,235.0,33.33333333,0.0
2025-06-20,,,,3.0,3.0,0.0,100.0,0.0
2025-06-22,Link traffic,,,3.0,3.0,130.33333333,0.0,0.0
2025-06-23,Search engine traffic,"Google, search results",,3.0,1.0,170.33333333,66.66666667,0.0
2025-06-25,Search engine traffic,"Google, search results",,3.0,1.0,74.33333333,33.33333333,0.0
2025-06-25,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,243.0,0.0,0.0
2025-06-26,Search engine traffic,"Yandex, search results",,3.0,2.0,195.33333333,0.0,0.0
2025-06-28,Search engine traffic,"Yandex, search results",,3.0,3.0,49.66666667,0.0,0.0
2025-06-29,Search engine traffic,"Google, search results",,3.0,3.0,384.66666667,0.0,0.0
2025-06-30,Link traffic,,,3.0,3.0,72.0,33.33333333,0.0
2025-06-30,Search engine traffic,"Google, search results",,3.0,2.0,49.0,0.0,0.0
2025-07-01,,,,3.0,3.0,231.33333333,33.33333333,0.0
2025-07-01,Social network traffic,,,3.0,3.0,10.0,33.33333333,0.0
2025-07-02,Search engine traffic,"Google, search results",,3.0,2.0,299.66666667,0.0,0.0
2025-07-02,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,57.33333333,0.0,0.0
2025-07-02,,,,3.0,3.0,0.0,100.0,0.0
2025-07-04,Search engine traffic,"Google, search results",,3.0,3.0,55.0,0.0,0.0
2025-07-05,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,353.0,33.33333333,0.0
2025-07-08,Search engine traffic,"Yandex, search results",,3.0,3.0,110.33333333,0.0,0.0
2025-07-08,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,32.0,33.33333333,0.0
2025-07-10,Link traffic,,,3.0,3.0,559.0,0.0,0.0
2025-07-12,Search engine traffic,"Yandex, search results",,3.0,3.0,253.66666667,0.0,0.0
2025-07-13,Search engine traffic,"Yandex, search results",,3.0,3.0,236.33333333,0.0,0.0
2025-07-13,Search engine traffic,"Google, search results",,3.0,3.0,37.33333333,33.33333333,0.0
2025-07-13,,,,3.0,3.0,0.0,100.0,0.0
2025-07-14,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,182.66666667,0.0,0.0
2025-07-15,Search engine traffic,"Yandex, search results",,3.0,3.0,178.33333333,0.0,0.0
2025-07-15,Search engine traffic,Yandex Mobile,,3.0,3.0,245.0,0.0,0.0
2025-07-17,Search engine traffic,"Yandex, search results",,3.0,3.0,37.0,33.33333333,0.0
2025-07-17,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,10.0,33.33333333,0.0
2025-07-20,Search engine traffic,"Google, search results",,3.0,2.0,73.66666667,33.33333333,0.0
2025-07-20,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,126.66666667,33.33333333,0.0
2025-07-21,Search engine traffic,Yandex.Maps,,3.0,3.0,85.66666667,0.0,0.0
2025-07-21,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,12.0,66.66666667,0.0
2025-07-26,Search engine traffic,"Yandex, search results",,3.0,3.0,663.66666667,0.0,0.0
2025-07-27,Link traffic,,,3.0,3.0,261.0,0.0,0.0
2025-07-29,Search engine traffic,Yandex.Maps,,3.0,3.0,130.0,0.0,0.0
2025-08-04,Search engine traffic,Yandex.Maps,,3.0,3.0,56.66666667,0.0,0.0
2025-08-05,Search engine traffic,"Yandex, search results",,3.0,3.0,296.0,0.0,0.0
2025-08-06,Search engine traffic,"Yandex, search results",,3.0,3.0,156.66666667,0.0,0.0
2025-08-06,Search engine traffic,"Google, search results",,3.0,3.0,55.33333333,0.0,0.0
2025-08-06,,,,3.0,3.0,0.66666667,66.66666667,0.0
2025-08-07,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,89.33333333,0.0,0.0
2025-08-07,Social network traffic,,,3.0,3.0,32.66666667,33.33333333,0.0
2025-08-08,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,48.33333333,66.66666667,0.0
2025-08-09,Search engine traffic,"Yandex, search results",,3.0,3.0,40.66666667,0.0,0.0
2025-08-10,Link traffic,,,3.0,3.0,408.0,0.0,0.0
2025-08-11,Link traffic,,,3.0,3.0,303.66666667,33.33333333,0.0
2025-08-13,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,543.0,0.0,0.0
2025-08-14,Link traffic,,,3.0,3.0,34.0,0.0,0.0
2025-08-14,Search engine traffic,"Yandex, search results",,3.0,3.0,323.66666667,0.0,0.0
2025-08-15,Search engine traffic,"Yandex, search results",,3.0,3.0,283.66666667,33.33333333,0.0
2025-08-15,,,,3.0,3.0,0.0,100.0,0.0
2025-08-18,Search engine traffic,Yandex Mobile,,3.0,3.0,367.33333333,33.33333333,33.33333333
2025-08-19,Link traffic,,,3.0,3.0,94.33333333,0.0,0.0
2025-08-20,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,13.33333333,66.66666667,0.0
2025-08-20,,,,3.0,3.0,0.0,100.0,0.0
2025-08-21,Search engine traffic,"Google, search results",,3.0,3.0,846.66666667,0.0,0.0
2025-08-21,,,,3.0,3.0,10.33333333,66.66666667,0.0
2025-08-25,Link traffic,,,3.0,3.0,821.0,0.0,33.33333333
2025-08-26,Search engine traffic,"Google, search results",,3.0,3.0,401.33333333,0.0,0.0
2025-08-27,Link traffic,,,3.0,3.0,653.33333333,0.0,0.0
2025-08-28,Link traffic,,,3.0,3.0,180.0,0.0,0.0
2025-08-28,Search engine traffic,"Google, search results",,3.0,3.0,88.33333333,0.0,0.0
2025-09-01,Search engine traffic,"Yandex, search results",,3.0,3.0,85.66666667,0.0,0.0
2025-09-02,Direct traffic,,,3.0,3.0,542.66666667,33.33333333,0.0
2025-09-03,,,,3.0,3.0,13.0,66.66666667,0.0
2025-09-05,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,240.33333333,0.0,0.0
2025-09-07,Link traffic,,,3.0,3.0,66.33333333,0.0,33.33333333
2025-09-08,Link traffic,,,3.0,3.0,478.33333333,0.0,0.0
2025-09-12,Search engine traffic,"Google, search results",,3.0,3.0,52.66666667,0.0,0.0
2025-09-13,Link traffic,,,3.0,3.0,427.66666667,33.33333333,0.0
2025-09-15,Link traffic,,,3.0,3.0,394.66666667,0.0,0.0
2025-09-17,Link traffic,,,3.0,3.0,196.66666667,0.0,33.33333333
2025-09-18,Search engine traffic,"Google, search results",,3.0,3.0,116.0,0.0,66.66666667
2025-09-19,Search engine traffic,"Yandex, search results",,3.0,3.0,1345.66666667,0.0,0.0
2025-09-20,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,75.66666667,66.66666667,0.0
2025-09-21,Search engine traffic,"Yandex, search results",,3.0,3.0,306.0,0.0,0.0
2025-09-23,Search engine traffic,"Yandex, search results",,3.0,3.0,132.33333333,0.0,0.0
2025-09-23,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,48.33333333,33.33333333,0.0
2025-09-24,Search engine traffic,"Yandex, search results",,3.0,3.0,46.0,0.0,0.0
2025-09-24,Search engine traffic,"Google, search results",,3.0,3.0,78.33333333,0.0,0.0
2025-09-28,Search engine traffic,"Google, search results",,3.0,3.0,113.0,0.0,0.0
2025-09-30,Link traffic,,,3.0,3.0,57.66666667,0.0,0.0
2025-10-01,Link traffic,,,3.0,3.0,119.33333333,33.33333333,0.0
2025-10-01,Search engine traffic,Yandex Smart Camera,,3.0,3.0,34.66666667,33.33333333,0.0
2025-10-04,,,,3.0,3.0,0.0,100.0,0.0
2025-10-05,Search engine traffic,"Google, search results",,3.0,3.0,75.33333333,0.0,0.0
2025-10-10,Link traffic,,,3.0,3.0,270.66666667,33.33333333,0.0
2025-10-11,Direct traffic,,,3.0,3.0,120.33333333,33.33333333,0.0
2025-10-15,Direct traffic,,,3.0,3.0,162.0,33.33333333,0.0
2025-10-15,Search engine traffic,"Yandex, search results",,3.0,3.0,84.66666667,0.0,0.0
2025-10-15,Search engine traffic,"Google, search results",,3.0,3.0,35.0,0.0,0.0
2025-10-16,Link traffic,,,3.0,3.0,963.33333333,0.0,0.0
2025-10-17,,,,3.0,3.0,1.0,66.66666667,0.0
2025-10-19,Search engine traffic,"Yandex, search results",,3.0,3.0,924.33333333,0.0,0.0
2025-10-19,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,191.0,33.33333333,0.0
2025-10-23,Link traffic,,,3.0,3.0,12.66666667,33.33333333,0.0
2025-10-24,Link traffic,,,3.0,3.0,985.66666667,0.0,0.0
2025-10-27,Search engine traffic,"Google, search results",,3.0,3.0,44.66666667,0.0,0.0
2025-10-28,Search engine traffic,"Google, search results",,3.0,3.0,10.33333333,66.66666667,0.0
2025-10-31,Search engine traffic,"Yandex, search results",,3.0,3.0,229.33333333,0.0,0.0
2025-10-31,Search engine traffic,"Google, search results",,3.0,3.0,156.66666667,0.0,33.33333333
2025-11-01,Search engine traffic,"Yandex, search results",,3.0,3.0,56.33333333,33.33333333,0.0
2025-11-02,Direct traffic,,,3.0,3.0,57.66666667,0.0,0.0
2025-11-03,Search engine traffic,"Google, search results",,3.0,2.0,338.33333333,33.33333333,0.0
2025-11-04,Ad traffic,,Yandex.Direct: Undetermined,3.0,1.0,16.0,0.0,0.0
2025-11-05,Direct traffic,,,3.0,3.0,715.33333333,0.0,0.0
2025-11-05,Search engine traffic,"Google, search results",,3.0,3.0,23.33333333,0.0,0.0
2025-11-06,Search engine traffic,"Google, search results",,3.0,3.0,482.33333333,0.0,0.0
2025-11-08,Search engine traffic,"Google, search results",,3.0,3.0,3.33333333,66.66666667,0.0
2025-11-09,Search engine traffic,"Google, search results",,3.0,3.0,54.33333333,66.66666667,0.0
2025-11-10,Link traffic,,,3.0,2.0,96.33333333,0.0,0.0
2025-11-10,Search engine traffic,"Google, search results",,3.0,3.0,94.0,0.0,33.33333333
2025-11-11,Direct traffic,,,3.0,3.0,197.0,0.0,0.0
2025-11-13,Search engine traffic,"Yandex, search results",,3.0,3.0,97.0,0.0,0.0
2025-11-19,Search engine traffic,"Google, search results",,3.0,3.0,254.0,0.0,0.0
2025-11-20,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,0.0,100.0,0.0
2025-11-21,Ad traffic,,Yandex.Direct: Undetermined,3.0,1.0,75.33333333,33.33333333,0.0
2025-11-25,Search engine traffic,"Google, search results",,3.0,3.0,17.66666667,33.33333333,0.0
2025-11-27,Link traffic,,,3.0,3.0,300.33333333,0.0,0.0
2025-11-27,,,,3.0,3.0,0.0,100.0,0.0
2025-11-28,Search engine traffic,"Yandex, search results",,3.0,3.0,5.0,66.66666667,0.0
2025-11-29,Link traffic,,,3.0,3.0,16.66666667,0.0,0.0
2025-11-30,Link traffic,,,3.0,3.0,112.66666667,33.33333333,0.0
2025-11-30,Search engine traffic,"Google, search results",,3.0,3.0,109.66666667,33.33333333,0.0
2025-12-01,Link traffic,,,3.0,3.0,132.66666667,66.66666667,0.0
2025-12-03,Search engine traffic,Google: mobile app,,3.0,3.0,15.66666667,0.0,0.0
2025-12-04,Link traffic,,,3.0,3.0,726.66666667,0.0,0.0
2025-12-04,Search engine traffic,"Google, search results",,3.0,3.0,10.0,33.33333333,0.0
2025-12-05,,,,3.0,3.0,0.0,100.0,0.0
2025-12-06,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,15.33333333,0.0,0.0
2025-12-07,Search engine traffic,"Google, search results",,3.0,3.0,45.33333333,0.0,0.0
2025-12-08,Search engine traffic,"Yandex, search results",,3.0,3.0,316.0,0.0,0.0
2025-12-09,Search engine traffic,"Yandex, search results",,3.0,3.0,23.66666667,33.33333333,0.0
2025-12-15,Search engine traffic,"Google, search results",,3.0,3.0,121.0,33.33333333,0.0
2025-12-17,Search engine traffic,"Google, search results",,3.0,3.0,188.66666667,0.0,0.0
2025-12-18,Link traffic,,,3.0,2.0,372.0,0.0,0.0
2025-12-19,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,37.66666667,0.0,0.0
2025-12-20,Search engine traffic,"Google, search results",,3.0,3.0,194.33333333,33.33333333,0.0
2025-12-21,Direct traffic,,,3.0,3.0,69.66666667,0.0,0.0
2025-12-23,Direct traffic,,,3.0,3.0,733.0,0.0,0.0
2025-12-24,Internal traffic,,,3.0,3.0,82.0,0.0,0.0
2025-12-26,Internal traffic,,,3.0,3.0,120.0,0.0,0.0
2025-12-28,Search engine traffic,"Google, search results",,3.0,3.0,72.33333333,0.0,0.0
2025-12-29,Search engine traffic,"Google, search results",,3.0,3.0,38.0,0.0,0.0
2025-12-30,Search engine traffic,"Google, search results",,3.0,3.0,223.33333333,0.0,66.66666667
2025-12-31,Internal traffic,,,3.0,3.0,54.33333333,33.33333333,0.0
2026-01-01,Search engine traffic,"Google, search results",,3.0,3.0,199.66666667,0.0,0.0
2026-01-02,Link traffic,,,3.0,3.0,90.33333333,0.0,0.0
2026-01-03,Search engine traffic,"Google, search results",,3.0,3.0,42.33333333,33.33333333,0.0
2026-01-08,Internal traffic,,,3.0,3.0,48.0,0.0,0.0
2026-01-10,Ad traffic,,Yandex: Direct,3.0,3.0,77.66666667,33.33333333,0.0
2026-01-13,Direct traffic,,,3.0,3.0,654.0,66.66666667,0.0
2026-01-14,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,19.33333333,33.33333333,0.0
2026-01-15,,,,3.0,3.0,0.0,100.0,0.0
2026-01-16,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,10.66666667,33.33333333,0.0
2026-01-17,Direct traffic,,,3.0,3.0,200.66666667,0.0,33.33333333
2026-01-17,Search engine traffic,"Google, search results",,3.0,2.0,22.33333333,33.33333333,0.0
2026-01-19,Search engine traffic,"Yandex, search results",,3.0,3.0,60.0,0.0,0.0
2026-01-21,Search engine traffic,"Google, search results",,3.0,3.0,417.66666667,0.0,0.0
2026-01-22,Search engine traffic,Yandex Mobile,,3.0,3.0,165.0,33.33333333,0.0
2026-01-24,Direct traffic,,,3.0,3.0,174.0,33.33333333,0.0
2026-01-25,Search engine traffic,"Google, search results",,3.0,3.0,147.66666667,0.0,0.0
2026-01-28,Internal traffic,,,3.0,2.0,127.33333333,0.0,0.0
2026-01-28,Link traffic,,,3.0,3.0,560.66666667,0.0,0.0
2026-01-29,Search engine traffic,"Yandex, search results",,3.0,3.0,969.66666667,0.0,0.0
2026-02-03,Direct traffic,,,3.0,3.0,507.0,0.0,0.0
2026-02-04,Internal traffic,,,3.0,3.0,76.0,33.33333333,0.0
2026-02-04,Direct traffic,,,3.0,3.0,232.66666667,0.0,0.0
2026-02-04,Search engine traffic,Yandex Mobile,,3.0,1.0,272.33333333,0.0,0.0
2026-02-05,Search engine traffic,"Yandex, search results",,3.0,3.0,290.66666667,0.0,0.0
2026-02-05,,,,3.0,3.0,0.0,100.0,0.0
2026-02-06,Search engine traffic,"Google, search results",,3.0,3.0,323.0,0.0,0.0
2026-02-07,,,,3.0,2.0,1.0,66.66666667,0.0
2026-02-08,Search engine traffic,"Google, search results",,3.0,3.0,93.0,0.0,0.0
2026-02-09,,,,3.0,3.0,23.66666667,66.66666667,0.0
2026-02-11,Direct traffic,,,3.0,3.0,416.33333333,0.0,0.0
2026-02-11,Search engine traffic,"Yandex, search results",,3.0,3.0,541.0,0.0,33.33333333
2026-02-14,Search engine traffic,"Google, search results",,3.0,3.0,55.33333333,0.0,0.0
2026-02-15,Direct traffic,,,3.0,3.0,439.0,0.0,0.0
2026-02-15,Search engine traffic,"Google, search results",,3.0,3.0,118.33333333,33.33333333,0.0
2026-02-16,Search engine traffic,"Google, search results",,3.0,3.0,34.0,0.0,0.0
2026-02-16,Search engine traffic,Yandex Mobile,,3.0,3.0,221.33333333,0.0,0.0
2026-02-18,Search engine traffic,"Yandex, search results",,3.0,3.0,68.66666667,33.33333333,0.0
2026-02-18,Search engine traffic,"Google, search results",,3.0,3.0,89.0,0.0,0.0
2026-02-20,Search engine traffic,"Google, search results",,3.0,3.0,65.0,33.33333333,0.0
2026-02-24,Search engine traffic,"Yandex, search results",,3.0,3.0,129.66666667,0.0,0.0
2026-02-26,,,,3.0,3.0,0.0,100.0,0.0
2026-02-27,Direct traffic,,,3.0,3.0,10.33333333,33.33333333,0.0
2026-02-27,Search engine traffic,"Google, search results",,3.0,3.0,36.0,0.0,0.0
2026-02-27,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,454.0,0.0,0.0
2026-02-28,Search engine traffic,"Yandex, search results",,3.0,3.0,1105.33333333,0.0,0.0
2026-03-01,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,5.0,66.66666667,0.0
2026-03-02,Ad traffic,,Yandex: Direct,3.0,3.0,59.66666667,0.0,0.0
2026-03-04,,,,3.0,3.0,0.0,100.0,0.0
2026-03-05,Search engine traffic,"Google, search results",,3.0,3.0,209.33333333,0.0,0.0
2026-03-05,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,144.33333333,0.0,0.0
2026-03-06,Search engine traffic,"Google, search results",,3.0,2.0,349.33333333,0.0,0.0
2026-03-06,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,16.66666667,33.33333333,0.0
2026-03-09,Search engine traffic,Yandex Mobile,,3.0,3.0,51.66666667,0.0,0.0
2026-03-12,Link traffic,,,3.0,3.0,345.66666667,0.0,0.0
2026-03-17,Search engine traffic,"Yandex, search results",,3.0,3.0,99.33333333,33.33333333,0.0
2026-03-19,Search engine traffic,"Yandex, search results",,3.0,3.0,68.66666667,0.0,0.0
2026-03-20,Search engine traffic,"Yandex, search results",,3.0,3.0,450.66666667,33.33333333,0.0
2026-03-20,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,54.0,0.0,0.0
2026-03-21,Search engine traffic,"Yandex, search results",,3.0,3.0,152.66666667,0.0,0.0
2026-03-21,Search engine traffic,"Google, search results",,3.0,3.0,45.66666667,0.0,0.0
2026-03-25,Link traffic,,,3.0,3.0,447.66666667,0.0,0.0
2026-03-27,Search engine traffic,"Yandex, search results",,3.0,2.0,10.0,66.66666667,0.0
2026-03-30,Search engine traffic,"Yandex, search results",,3.0,3.0,150.66666667,0.0,0.0
2026-03-30,Ad traffic,,Yandex: Direct,3.0,3.0,793.0,0.0,0.0
2026-03-31,Link traffic,,,3.0,3.0,572.66666667,0.0,0.0
2026-04-01,Search engine traffic,Yandex Mobile,,3.0,3.0,37.33333333,33.33333333,0.0
2026-04-02,Ad traffic,,Yandex: Direct,3.0,3.0,327.0,33.33333333,0.0
2026-04-04,Link traffic,,,3.0,3.0,1675.66666667,0.0,66.66666667
2026-04-04,Search engine traffic,"Google, search results",,3.0,3.0,133.0,33.33333333,0.0
2026-04-05,Search engine traffic,"Yandex, search results",,3.0,3.0,48.66666667,0.0,0.0
2026-04-05,,,,3.0,3.0,0.0,100.0,0.0
2026-04-08,Search engine traffic,"Yandex, search results",,3.0,3.0,114.0,33.33333333,0.0
2026-04-08,Search engine traffic,Yandex Mobile,,3.0,2.0,979.33333333,0.0,0.0
2026-04-09,Search engine traffic,"Yandex, search results",,3.0,3.0,889.66666667,33.33333333,33.33333333
2026-04-09,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,45.66666667,33.33333333,0.0
2026-04-09,,,,3.0,3.0,0.0,100.0,0.0
2026-04-10,Search engine traffic,"Yandex, search results",,3.0,3.0,225.0,0.0,0.0
2026-04-10,Search engine traffic,Yandex.Maps,,3.0,2.0,57.0,0.0,0.0
2026-04-12,Search engine traffic,"Yandex, search results",,3.0,3.0,91.33333333,0.0,0.0
2026-04-12,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,194.66666667,0.0,0.0
2026-04-15,Link traffic,,,3.0,3.0,124.33333333,0.0,33.33333333
2026-04-15,Search engine traffic,"Google, search results",,3.0,3.0,614.66666667,0.0,0.0
2026-04-16,Search engine traffic,"Yandex, search results",,3.0,3.0,26.0,0.0,0.0
2026-04-17,Search engine traffic,"Yandex, search results",,3.0,3.0,242.0,0.0,0.0
2026-04-17,Search engine traffic,"Google, search results",,3.0,3.0,141.66666667,0.0,33.33333333
2026-04-21,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,72.33333333,0.0,0.0
2026-04-22,Link traffic,,,3.0,3.0,19.33333333,0.0,0.0
2026-04-22,Search engine traffic,"Google, search results",,3.0,3.0,76.33333333,0.0,0.0
2026-04-23,Search engine traffic,"Yandex, search results",,3.0,3.0,300.0,0.0,0.0
2026-04-24,Link traffic,,,3.0,3.0,880.0,0.0,33.33333333
2026-04-24,Search engine traffic,"Yandex, search results",,3.0,3.0,147.33333333,0.0,0.0
2026-04-25,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,134.33333333,0.0,0.0
2026-04-26,Search engine traffic,"Yandex, search results",,3.0,3.0,371.66666667,33.33333333,0.0
2026-04-27,Search engine traffic,"Yandex, search results",,3.0,3.0,53.0,0.0,0.0
2026-04-28,Search engine traffic,"Yandex, search results",,3.0,2.0,662.66666667,33.33333333,0.0
2026-04-28,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,248.0,33.33333333,0.0
2026-04-29,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,85.0,33.33333333,0.0
2026-04-29,,,,3.0,2.0,0.0,100.0,0.0
2026-04-29,Social network traffic,,,3.0,3.0,162.33333333,33.33333333,0.0
2026-04-30,Link traffic,,,3.0,2.0,547.66666667,0.0,0.0
2026-05-01,Direct traffic,,,3.0,2.0,23.66666667,66.66666667,0.0
2026-05-04,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,218.66666667,33.33333333,0.0
2026-05-06,Link traffic,,,3.0,3.0,757.66666667,0.0,33.33333333
2026-05-06,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,257.66666667,0.0,0.0
2026-05-07,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,66.0,33.33333333,0.0
2026-05-08,Link traffic,,,3.0,3.0,10.66666667,33.33333333,0.0
2026-05-11,Link traffic,,,3.0,3.0,171.0,0.0,0.0
2026-05-11,Search engine traffic,"Google, search results",,3.0,3.0,73.66666667,33.33333333,0.0
2026-05-11,Ad traffic,,Yandex.Direct: Undetermined,3.0,2.0,2283.33333333,0.0,0.0
2026-05-12,Link traffic,,,3.0,3.0,395.0,33.33333333,0.0
2026-05-12,Search engine traffic,"Yandex, search results",,3.0,3.0,329.66666667,0.0,0.0
2026-05-12,Ad traffic,,Yandex.Direct: Undetermined,3.0,3.0,326.0,0.0,0.0
2026-05-13,Search engine traffic,"Google, search results",,3.0,3.0,174.66666667,0.0,0.0
2026-05-13,,,,3.0,3.0,0.0,100.0,0.0
2025-04-04,Link traffic,,,2.0,2.0,139.0,0.0,0.0
2025-04-04,Ad traffic,,Other ad: identified by tags,2.0,2.0,200.0,0.0,0.0
2025-04-07,Internal traffic,,,2.0,1.0,10.0,0.0,0.0
